DUBINS
(518.202585, 264.046204, 21.989445)
(518.609752, 263.756006, 22.019398)
(519.016919, 263.465807, 22.04935)
(519.424086, 263.175609, 22.079302)
(519.831252, 262.88541, 22.109255)
(520.238419, 262.595211, 22.139207)
(520.645586, 262.305013, 22.16916)
(521.052753, 262.014814, 22.199112)
(521.45992, 261.724616, 22.229064)
(521.867086, 261.434417, 22.259017)
(522.274253, 261.144219, 22.288969)
(522.68142, 260.85402, 22.318921)
(523.088587, 260.563821, 22.348874)
(523.495754, 260.273623, 22.378826)
(523.90292, 259.983424, 22.408779)
(524.310087, 259.693226, 22.438731)
(524.717254, 259.403027, 22.468683)
(525.124421, 259.112829, 22.498636)
(525.531587, 258.82263, 22.528588)
(525.938754, 258.532432, 22.55854)
(526.345921, 258.242233, 22.588493)
(526.753088, 257.952034, 22.618445)
(527.160255, 257.661836, 22.648398)
(527.567421, 257.371637, 22.67835)
(527.974588, 257.081439, 22.708302)
(528.381755, 256.79124, 22.738255)
(528.788922, 256.501042, 22.768207)
(529.196089, 256.210843, 22.79816)
(529.603255, 255.920645, 22.828112)
(530.010422, 255.630446, 22.858064)
(530.417589, 255.340247, 22.888017)
(530.824756, 255.050049, 22.917969)
(531.231923, 254.75985, 22.947921)
(531.639089, 254.469652, 22.977874)
(532.046256, 254.179453, 23.007826)
(532.453423, 253.889255, 23.037779)
(532.86059, 253.599056, 23.067731)
(533.267756, 253.308857, 23.097683)
(533.674923, 253.018659, 23.127636)
(534.08209, 252.72846, 23.157588)
(534.489257, 252.438262, 23.187541)
(534.896424, 252.148063, 23.217493)
(535.30359, 251.857865, 23.247445)
(535.710757, 251.567666, 23.277398)
(536.117924, 251.277468, 23.30735)
(536.525091, 250.987269, 23.337302)
(536.932258, 250.69707, 23.367255)
(537.339424, 250.406872, 23.397207)
(537.746591, 250.116673, 23.42716)
(538.153758, 249.826475, 23.457112)
(538.560925, 249.536276, 23.487064)
(538.968092, 249.246078, 23.517017)
(539.375258, 248.955879, 23.546969)
(539.782425, 248.665681, 23.576921)
(540.189592, 248.375482, 23.606874)
(540.596759, 248.085283, 23.636826)
(541.003926, 247.795085, 23.666779)
(541.411092, 247.504886, 23.696731)
(541.818259, 247.214688, 23.726683)
(542.225426, 246.924489, 23.756636)
(542.632593, 246.634291, 23.786588)
(543.039759, 246.344092, 23.816541)
(543.446926, 246.053893, 23.846493)
(543.854093, 245.763695, 23.876445)
(544.26126, 245.473496, 23.906398)
(544.668427, 245.183298, 23.93635)
(545.075593, 244.893099, 23.966302)
(545.48276, 244.602901, 23.996255)
(545.889927, 244.312702, 24.026207)
(546.297094, 244.022504, 24.05616)
(546.704261, 243.732305, 24.086112)
(547.111427, 243.442106, 24.116064)
(547.518594, 243.151908, 24.146017)
(547.925761, 242.861709, 24.175969)
(548.332928, 242.571511, 24.205922)
(548.740095, 242.281312, 24.235874)
(549.147261, 241.991114, 24.265826)
(549.554428, 241.700915, 24.295779)
(549.961595, 241.410717, 24.325731)
(550.368762, 241.120518, 24.355683)
(550.775928, 240.830319, 24.385636)
(551.183095, 240.540121, 24.415588)
(551.590262, 240.249922, 24.445541)
(551.997429, 239.959724, 24.475493)
(552.404596, 239.669525, 24.505445)
(552.811762, 239.379327, 24.535398)
(553.218929, 239.089128, 24.56535)
(553.626096, 238.798929, 24.595302)
(554.033263, 238.508731, 24.625255)
(554.44043, 238.218532, 24.655207)
(554.847596, 237.928334, 24.68516)
(555.254763, 237.638135, 24.715112)
(555.66193, 237.347937, 24.745064)
(556.069097, 237.057738, 24.775017)
(556.476264, 236.76754, 24.804969)
(556.88343, 236.477341, 24.834922)
(557.290597, 236.187142, 24.864874)
(557.697764, 235.896944, 24.894826)
(558.104931, 235.606745, 24.924779)
(558.512098, 235.316547, 24.954731)
(558.919264, 235.026348, 24.984683)
(559.326431, 234.73615, 25.014636)
(559.733598, 234.445951, 25.044588)
(560.140765, 234.155752, 25.074541)
(560.547931, 233.865554, 25.104493)
(560.955098, 233.575355, 25.134445)
(561.362265, 233.285157, 25.164398)
(561.769432, 232.994958, 25.19435)
(562.176599, 232.70476, 25.224302)
(562.583765, 232.414561, 25.254255)
(562.990932, 232.124363, 25.284207)
(563.398099, 231.834164, 25.31416)
(563.805266, 231.543965, 25.344112)
(564.212433, 231.253767, 25.374064)
(564.619599, 230.963568, 25.404017)
(565.026766, 230.67337, 25.433969)
(565.433933, 230.383171, 25.463922)
(565.8411, 230.092973, 25.493874)
(566.248267, 229.802774, 25.523826)
(566.655433, 229.512576, 25.553779)
(567.0626, 229.222377, 25.583731)
(567.469767, 228.932178, 25.613683)
(567.876934, 228.64198, 25.643636)
(568.284101, 228.351781, 25.673588)
(568.691267, 228.061583, 25.703541)
(569.098434, 227.771384, 25.733493)
(569.505601, 227.481186, 25.763445)
(569.912768, 227.190987, 25.793398)
(570.319934, 226.900788, 25.82335)
(570.727101, 226.61059, 25.853303)
(571.134268, 226.320391, 25.883255)
(571.541435, 226.030193, 25.913207)
(571.948602, 225.739994, 25.94316)
(572.355768, 225.449796, 25.973112)
(572.762935, 225.159597, 26.003064)
(573.170102, 224.869399, 26.033017)
(573.577269, 224.5792, 26.062969)
(573.984436, 224.289001, 26.092922)
(574.391602, 223.998803, 26.122874)
(574.798769, 223.708604, 26.152826)
(575.205936, 223.418406, 26.182779)
(575.613103, 223.128207, 26.212731)
(576.02027, 222.838009, 26.242683)
(576.427436, 222.54781, 26.272636)
(576.834603, 222.257612, 26.302588)
(577.24177, 221.967413, 26.332541)
(577.648937, 221.677214, 26.362493)
(578.056103, 221.387016, 26.392445)
(578.46327, 221.096817, 26.422398)
(578.870437, 220.806619, 26.45235)
(579.277604, 220.51642, 26.482303)
(579.684771, 220.226222, 26.512255)
(580.091937, 219.936023, 26.542207)
(580.499104, 219.645824, 26.57216)
(580.906271, 219.355626, 26.602112)
(581.313438, 219.065427, 26.632064)
(581.720605, 218.775229, 26.662017)
(582.127771, 218.48503, 26.691969)
(582.534938, 218.194832, 26.721922)
(582.942105, 217.904633, 26.751874)
(583.349272, 217.614435, 26.781826)
(583.756439, 217.324236, 26.811779)
(584.163605, 217.034037, 26.841731)
(584.570772, 216.743839, 26.871684)
(584.977939, 216.45364, 26.901636)
(585.385106, 216.163442, 26.931588)
(585.792273, 215.873243, 26.961541)
(586.199439, 215.583045, 26.991493)
(586.606606, 215.292846, 27.021445)
(587.013773, 215.002648, 27.051398)
(587.42094, 214.712449, 27.08135)
(587.828106, 214.42225, 27.111303)
(588.235273, 214.132052, 27.141255)
(588.64244, 213.841853, 27.171207)
(589.049607, 213.551655, 27.20116)
(589.456774, 213.261456, 27.231112)
(589.86394, 212.971258, 27.261064)
(590.271107, 212.681059, 27.291017)
(590.678274, 212.39086, 27.320969)
(591.085441, 212.100662, 27.350922)
(591.492608, 211.810463, 27.380874)
(591.899774, 211.520265, 27.410826)
(592.306941, 211.230066, 27.440779)
(592.714108, 210.939868, 27.470731)
(593.121275, 210.649669, 27.500684)
(593.528442, 210.359471, 27.530636)
(593.935608, 210.069272, 27.560588)
(594.342775, 209.779073, 27.590541)
(594.749942, 209.488875, 27.620493)
(595.157109, 209.198676, 27.650445)
(595.564275, 208.908478, 27.680398)
(595.971442, 208.618279, 27.71035)
(596.378609, 208.328081, 27.740303)
(596.785776, 208.037882, 27.770255)
(597.192943, 207.747684, 27.800207)
(597.600109, 207.457485, 27.83016)
(598.007276, 207.167286, 27.860112)
(598.414443, 206.877088, 27.890065)
(598.82161, 206.586889, 27.920017)
(599.228777, 206.296691, 27.949969)
(599.635943, 206.006492, 27.979922)
(600.04311, 205.716294, 28.009874)
(600.450277, 205.426095, 28.039826)
(600.857444, 205.135896, 28.069779)
(601.264611, 204.845698, 28.099731)
(601.671777, 204.555499, 28.129684)
(602.078944, 204.265301, 28.159636)
(602.486111, 203.975102, 28.189588)
(602.893278, 203.684904, 28.219541)
(603.300445, 203.394705, 28.249493)
(603.707611, 203.104507, 28.279445)
(604.114778, 202.814308, 28.309398)
(604.521945, 202.524109, 28.33935)
(604.929112, 202.233911, 28.369303)
(605.336278, 201.943712, 28.399255)
(605.743445, 201.653514, 28.429207)
(606.150612, 201.363315, 28.45916)
(606.557779, 201.073117, 28.489112)
(606.964946, 200.782918, 28.519065)
(607.372112, 200.492719, 28.549017)
(607.779279, 200.202521, 28.578969)
(608.186446, 199.912322, 28.608922)
(608.593613, 199.622124, 28.638874)
(609.00078, 199.331925, 28.668826)
(609.407946, 199.041727, 28.698779)
(609.815113, 198.751528, 28.728731)
(610.22228, 198.46133, 28.758684)
(610.629447, 198.171131, 28.788636)
(611.036614, 197.880932, 28.818588)
(611.44378, 197.590734, 28.848541)
(611.850947, 197.300535, 28.878493)
(612.258114, 197.010337, 28.908445)
(612.665281, 196.720138, 28.938398)
(613.072447, 196.42994, 28.96835)
(613.479614, 196.139741, 28.998303)
(613.886781, 195.849543, 29.028255)
(614.293948, 195.559344, 29.058207)
(614.701115, 195.269145, 29.08816)
(615.108281, 194.978947, 29.118112)
(615.515448, 194.688748, 29.148065)
(615.922615, 194.39855, 29.178017)
(616.329782, 194.108351, 29.207969)
(616.736949, 193.818153, 29.237922)
(617.144115, 193.527954, 29.267874)
(617.551282, 193.237755, 29.297826)
(617.958449, 192.947557, 29.327779)
(618.365616, 192.657358, 29.357731)
(618.772783, 192.36716, 29.387684)
(619.179949, 192.076961, 29.417636)
(619.587116, 191.786763, 29.447588)
(619.994283, 191.496564, 29.477541)
(620.40145, 191.206366, 29.507493)
(620.808617, 190.916167, 29.537446)
(621.215783, 190.625968, 29.567398)
(621.62295, 190.33577, 29.59735)
(622.030117, 190.045571, 29.627303)
(622.437284, 189.755373, 29.657255)
(622.84445, 189.465174, 29.687207)
(623.251617, 189.174976, 29.71716)
(623.658784, 188.884777, 29.747112)
(624.065951, 188.594579, 29.777065)
(624.473118, 188.30438, 29.807017)
(624.880284, 188.014181, 29.836969)
(625.287451, 187.723983, 29.866922)
(625.694618, 187.433784, 29.896874)
(626.101785, 187.143586, 29.926826)
(626.508952, 186.853387, 29.956779)
(626.916118, 186.563189, 29.986731)
(627.323285, 186.27299, 30.016684)
(627.730452, 185.982791, 30.046636)
(628.137619, 185.692593, 30.076588)
(628.544786, 185.402394, 30.106541)
(628.951952, 185.112196, 30.136493)
(629.359119, 184.821997, 30.166446)
(629.766286, 184.531799, 30.196398)
(630.173453, 184.2416, 30.22635)
(630.58062, 183.951402, 30.256303)
(630.987786, 183.661203, 30.286255)
(631.394953, 183.371004, 30.316207)
(631.80212, 183.080806, 30.34616)
(632.209287, 182.790607, 30.376112)
(632.616453, 182.500409, 30.406065)
(633.02362, 182.21021, 30.436017)
(633.430787, 181.920012, 30.465969)
(633.837954, 181.629813, 30.495922)
(634.245121, 181.339615, 30.525874)
(634.652287, 181.049416, 30.555827)
(635.059454, 180.759217, 30.585779)
(635.466621, 180.469019, 30.615731)
(635.873788, 180.17882, 30.645684)
(636.280955, 179.888622, 30.675636)
(636.688121, 179.598423, 30.705588)
(637.095288, 179.308225, 30.735541)
(637.502455, 179.018026, 30.765493)
(637.909622, 178.727827, 30.795446)
(638.316789, 178.437629, 30.825398)
(638.723955, 178.14743, 30.85535)
(639.131122, 177.857232, 30.885303)
(639.538289, 177.567033, 30.915255)
(639.945456, 177.276835, 30.945207)
(640.352622, 176.986636, 30.97516)
(640.759789, 176.696438, 31.005112)
(641.166956, 176.406239, 31.035065)
(641.574123, 176.11604, 31.065017)
(641.98129, 175.825842, 31.094969)
(642.388456, 175.535643, 31.124922)
(642.795623, 175.245445, 31.154874)
(643.20279, 174.955246, 31.184827)
(643.609957, 174.665048, 31.214779)
(644.017124, 174.374849, 31.244731)
(644.42429, 174.084651, 31.274684)
(644.831457, 173.794452, 31.304636)
(645.238624, 173.504253, 31.334588)
(645.645791, 173.214055, 31.364541)
(646.052958, 172.923856, 31.394493)
(646.460124, 172.633658, 31.424446)
(646.867291, 172.343459, 31.454398)
(647.274458, 172.053261, 31.48435)
(647.681625, 171.763062, 31.514303)
(648.088792, 171.472863, 31.544255)
(648.495958, 171.182665, 31.574208)
(648.903125, 170.892466, 31.60416)
(649.310292, 170.602268, 31.634112)
(649.717459, 170.312069, 31.664065)
(650.124625, 170.021871, 31.694017)
(650.531792, 169.731672, 31.723969)
(650.938959, 169.441474, 31.753922)
(651.346126, 169.151275, 31.783874)
(651.753293, 168.861076, 31.813827)
(652.160459, 168.570878, 31.843779)
(652.567626, 168.280679, 31.873731)
(652.974793, 167.990481, 31.903684)
(653.38196, 167.700282, 31.933636)
(653.789127, 167.410084, 31.963588)
(654.196293, 167.119885, 31.993541)
(654.60346, 166.829686, 32.023493)
(655.010627, 166.539488, 32.053446)
(655.417794, 166.249289, 32.083398)
(655.824961, 165.959091, 32.11335)
(656.232127, 165.668892, 32.143303)
(656.639294, 165.378694, 32.173255)
(657.046461, 165.088495, 32.203208)
(657.454236, 164.799157, 32.23316)
(657.868435, 164.519116, 32.263112)
(658.290252, 164.250686, 32.293065)
(658.719362, 163.994076, 32.323017)
(659.155433, 163.749483, 32.352969)
(659.59813, 163.517096, 32.382922)
(660.04711, 163.297095, 32.412874)
(660.502027, 163.089648, 32.442827)
(660.962531, 162.894916, 32.472779)
(661.428265, 162.71305, 32.502731)
(661.898871, 162.544188, 32.532684)
(662.373985, 162.388463, 32.562636)
(662.853242, 162.245994, 32.592588)
(663.33627, 162.116891, 32.622541)
(663.822697, 162.001253, 32.652493)
(664.312149, 161.89917, 32.682446)
(664.804247, 161.810721, 32.712398)
(665.298612, 161.735973, 32.74235)
(665.794863, 161.674985, 32.772303)
(666.292615, 161.627803, 32.802255)
(666.791486, 161.594464, 32.832208)
(667.291091, 161.574994, 32.86216)
(667.791044, 161.569407, 32.892112)
(668.290959, 161.577708, 32.922065)
(668.79045, 161.599891, 32.952017)
(669.289133, 161.635939, 32.981969)
(669.786622, 161.685822, 33.011922)
(670.282534, 161.749504, 33.041874)
(670.776486, 161.826935, 33.071827)
(671.268097, 161.918056, 33.101779)
(671.756987, 162.022795, 33.131731)
(672.242779, 162.141072, 33.161684)
(672.7251, 162.272796, 33.191636)
(673.203575, 162.417866, 33.221589)
(673.677837, 162.576168, 33.251541)
(674.147519, 162.747582, 33.281493)
(674.612259, 162.931975, 33.311446)
(675.071698, 163.129205, 33.341398)
(675.525482, 163.339119, 33.37135)
(675.973261, 163.561555, 33.401303)
(676.414689, 163.796342, 33.431255)
(676.849426, 164.043299, 33.461208)
DUBINS
(756.331998, 213.108022, 33.485578)
(756.757449, 213.370683, 35.433617)
(757.182901, 213.633344, 37.381657)
(757.608353, 213.896005, 39.329696)
(758.033805, 214.158666, 41.277736)
DUBINS
(900.985597, 302.41276, 41.277736)
(901.414642, 302.669479, 41.278835)
(901.850651, 302.914182, 41.279935)
(902.293289, 303.146681, 41.281034)
(902.742213, 303.366796, 41.282134)
(903.197078, 303.574358, 41.283233)
(903.657532, 303.769206, 41.284332)
(904.123221, 303.951191, 41.285432)
(904.593784, 304.120171, 41.286531)
(905.068859, 304.276016, 41.287631)
(905.548079, 304.418607, 41.28873)
(906.031074, 304.547832, 41.28983)
(906.517473, 304.663593, 41.290929)
(907.006899, 304.7658, 41.292029)
(907.498974, 304.854373, 41.293128)
(907.993321, 304.929246, 41.294227)
(908.489555, 304.99036, 41.295327)
(908.987296, 305.037668, 41.296426)
(909.486159, 305.071133, 41.297526)
(909.985759, 305.090729, 41.298625)
(910.48571, 305.096442, 41.299725)
(910.985627, 305.088268, 41.300824)
(911.485124, 305.066211, 41.301924)
(911.983816, 305.03029, 41.303023)
(912.481318, 304.980532, 41.304123)
(912.977246, 304.916975, 41.305222)
(913.471217, 304.839669, 41.306321)
(913.962851, 304.748673, 41.307421)
(914.451768, 304.644058, 41.30852)
(914.93759, 304.525903, 41.30962)
(915.419943, 304.394301, 41.310719)
(915.898456, 304.249353, 41.311819)
(916.372757, 304.09117, 41.312918)
(916.842483, 303.919875, 41.314018)
(917.307269, 303.7356, 41.315117)
(917.766758, 303.538486, 41.316216)
(918.220596, 303.328687, 41.317316)
(918.668431, 303.106364, 41.318415)
(919.109918, 302.871688, 41.319515)
(919.544718, 302.624841, 41.320614)
(919.972493, 302.366013, 41.321714)
(920.392915, 302.095404, 41.322813)
(920.805659, 301.813222, 41.323913)
(921.210406, 301.519685, 41.325012)
(921.606844, 301.21502, 41.326112)
(921.994667, 300.899462, 41.327211)
(922.373577, 300.573254, 41.32831)
(922.74328, 300.236648, 41.32941)
(923.103491, 299.889904, 41.330509)
(923.453933, 299.533289, 41.331609)
(923.794335, 299.167078, 41.332708)
(924.124435, 298.791554, 41.333808)
(924.443977, 298.407007, 41.334907)
(924.752715, 298.013733, 41.336007)
(925.050412, 297.612035, 41.337106)
(925.336837, 297.202225, 41.338205)
(925.611769, 296.784617, 41.339305)
(925.874997, 296.359535, 41.340404)
(926.126316, 295.927305, 41.341504)
(926.365534, 295.488262, 41.342603)
(926.592465, 295.042744, 41.343703)
(926.806935, 294.591096, 41.344802)
(927.008778, 294.133664, 41.345902)
(927.197839, 293.670804, 41.347001)
(927.373971, 293.20287, 41.348101)
(927.537038, 292.730226, 41.3492)
(927.686915, 292.253234, 41.350299)
(927.823487, 291.772264, 41.351399)
(927.946647, 291.287687, 41.352498)
(928.056301, 290.799875, 41.353598)
(928.152364, 290.309207, 41.354697)
(928.234762, 289.816059, 41.355797)
(928.303431, 289.320813, 41.356896)
(928.358319, 288.823851, 41.357996)
(928.399383, 288.325556, 41.359095)
(928.426591, 287.826313, 41.360194)
(928.439923, 287.326507, 41.361294)
(928.439368, 286.826524, 41.362393)
(928.424926, 286.326748, 41.363493)
(928.39661, 285.827567, 41.364592)
(928.354439, 285.329364, 41.365692)
(928.298448, 284.832526, 41.366791)
(928.228679, 284.337433, 41.367891)
(928.145187, 283.84447, 41.36899)
(928.048034, 283.354016, 41.37009)
(927.937298, 282.866449, 41.371189)
(927.813062, 282.382146, 41.372288)
(927.675423, 281.90148, 41.373388)
(927.524487, 281.424823, 41.374487)
(927.36037, 280.952542, 41.375587)
(927.1832, 280.485001, 41.376686)
(926.993112, 280.022561, 41.377786)
(926.790254, 279.565579, 41.378885)
(926.574782, 279.114408, 41.379985)
(926.346862, 278.669395, 41.381084)
(926.10667, 278.230884, 41.382183)
(925.854391, 277.799214, 41.383283)
(925.59022, 277.374716, 41.384382)
(925.314362, 276.95772, 41.385482)
(925.027027, 276.548547, 41.386581)
(924.72844, 276.147511, 41.387681)
(924.418829, 275.754924, 41.38878)
(924.098433, 275.371087, 41.38988)
(923.767501, 274.996297, 41.390979)
(923.426286, 274.630843, 41.392079)
(923.075053, 274.275007, 41.393178)
(922.714073, 273.929063, 41.394277)
(922.343623, 273.593279, 41.395377)
(921.963991, 273.267913, 41.396476)
(921.575468, 272.953217, 41.397576)
(921.178354, 272.649433, 41.398675)
(920.772956, 272.356796, 41.399775)
(920.359587, 272.075531, 41.400874)
(919.938565, 271.805856, 41.401974)
(919.510216, 271.547978, 41.403073)
(919.07487, 271.302097, 41.404172)
(918.635784, 271.062925, 41.405272)
(918.196688, 270.82377, 41.406371)
(917.757592, 270.584616, 41.407471)
(917.318496, 270.345462, 41.40857)
(916.8794, 270.106307, 41.40967)
(916.440304, 269.867153, 41.410769)
(916.001208, 269.627999, 41.411869)
(915.562112, 269.388845, 41.412968)
(915.123016, 269.14969, 41.414068)
(914.68392, 268.910536, 41.415167)
(914.244825, 268.671382, 41.416266)
(913.805729, 268.432227, 41.417366)
(913.366633, 268.193073, 41.418465)
(912.927537, 267.953919, 41.419565)
(912.488441, 267.714764, 41.420664)
(912.049345, 267.47561, 41.421764)
(911.610249, 267.236456, 41.422863)
(911.171153, 266.997302, 41.423963)
(910.732057, 266.758147, 41.425062)
(910.292961, 266.518993, 41.426161)
(909.853865, 266.279839, 41.427261)
(909.41477, 266.040684, 41.42836)
(908.975674, 265.80153, 41.42946)
(908.536578, 265.562376, 41.430559)
(908.097482, 265.323222, 41.431659)
(907.658386, 265.084067, 41.432758)
(907.21929, 264.844913, 41.433858)
(906.780194, 264.605759, 41.434957)
(906.341098, 264.366604, 41.436057)
(905.902002, 264.12745, 41.437156)
(905.462906, 263.888296, 41.438255)
(905.02381, 263.649141, 41.439355)
(904.584714, 263.409987, 41.440454)
(904.145619, 263.170833, 41.441554)
(903.706523, 262.931679, 41.442653)
(903.267427, 262.692524, 41.443753)
(902.828331, 262.45337, 41.444852)
(902.389235, 262.214216, 41.445952)
(901.950139, 261.975061, 41.447051)
(901.511043, 261.735907, 41.44815)
(901.071947, 261.496753, 41.44925)
(900.632851, 261.257598, 41.450349)
(900.193755, 261.018444, 41.451449)
(899.754659, 260.77929, 41.452548)
(899.315563, 260.540136, 41.453648)
(898.876468, 260.300981, 41.454747)
(898.437372, 260.061827, 41.455847)
(897.998276, 259.822673, 41.456946)
(897.55918, 259.583518, 41.458046)
(897.120084, 259.344364, 41.459145)
(896.680988, 259.10521, 41.460244)
(896.241892, 258.866056, 41.461344)
(895.802796, 258.626901, 41.462443)
(895.3637, 258.387747, 41.463543)
(894.924604, 258.148593, 41.464642)
(894.485508, 257.909438, 41.465742)
(894.046412, 257.670284, 41.466841)
(893.607317, 257.43113, 41.467941)
(893.168221, 257.191975, 41.46904)
(892.729125, 256.952821, 41.470139)
(892.290029, 256.713667, 41.471239)
(891.850933, 256.474513, 41.472338)
(891.411837, 256.235358, 41.473438)
(890.972741, 255.996204, 41.474537)
(890.533645, 255.75705, 41.475637)
(890.094549, 255.517895, 41.476736)
(889.655453, 255.278741, 41.477836)
(889.216357, 255.039587, 41.478935)
(888.777261, 254.800433, 41.480035)
(888.338166, 254.561278, 41.481134)
(887.89907, 254.322124, 41.482233)
(887.459974, 254.08297, 41.483333)
(887.020878, 253.843815, 41.484432)
(886.581782, 253.604661, 41.485532)
(886.142686, 253.365507, 41.486631)
(885.70359, 253.126352, 41.487731)
(885.264494, 252.887198, 41.48883)
(884.825398, 252.648044, 41.48993)
(884.386302, 252.40889, 41.491029)
(883.947206, 252.169735, 41.492128)
(883.50811, 251.930581, 41.493228)
(883.069015, 251.691427, 41.494327)
(882.629919, 251.452272, 41.495427)
(882.190823, 251.213118, 41.496526)
(881.751727, 250.973964, 41.497626)
(881.312631, 250.73481, 41.498725)
(880.873535, 250.495655, 41.499825)
(880.434439, 250.256501, 41.500924)
(879.995343, 250.017347, 41.502024)
(879.556247, 249.778192, 41.503123)
(879.117151, 249.539038, 41.504222)
(878.678055, 249.299884, 41.505322)
(878.238959, 249.060729, 41.506421)
(877.799864, 248.821575, 41.507521)
(877.360768, 248.582421, 41.50862)
(876.921672, 248.343267, 41.50972)
(876.482576, 248.104112, 41.510819)
(876.04348, 247.864958, 41.511919)
(875.604384, 247.625804, 41.513018)
(875.165288, 247.386649, 41.514117)
(874.726192, 247.147495, 41.515217)
(874.287096, 246.908341, 41.516316)
(873.848, 246.669187, 41.517416)
(873.408904, 246.430032, 41.518515)
(872.969809, 246.190878, 41.519615)
(872.530713, 245.951724, 41.520714)
(872.091617, 245.712569, 41.521814)
(871.652521, 245.473415, 41.522913)
(871.213425, 245.234261, 41.524013)
(870.774329, 244.995106, 41.525112)
(870.335233, 244.755952, 41.526211)
(869.896137, 244.516798, 41.527311)
(869.457041, 244.277644, 41.52841)
(869.017945, 244.038489, 41.52951)
(868.578849, 243.799335, 41.530609)
(868.139753, 243.560181, 41.531709)
(867.700658, 243.321026, 41.532808)
(867.261562, 243.081872, 41.533908)
(866.822466, 242.842718, 41.535007)
(866.38337, 242.603563, 41.536107)
(865.944274, 242.364409, 41.537206)
(865.505178, 242.125255, 41.538305)
(865.066082, 241.886101, 41.539405)
(864.626986, 241.646946, 41.540504)
(864.18789, 241.407792, 41.541604)
(863.748794, 241.168638, 41.542703)
(863.309698, 240.929483, 41.543803)
(862.870602, 240.690329, 41.544902)
(862.431507, 240.451175, 41.546002)
(861.992411, 240.212021, 41.547101)
(861.553315, 239.972866, 41.5482)
(861.114219, 239.733712, 41.5493)
(860.675123, 239.494558, 41.550399)
(860.236027, 239.255403, 41.551499)
(859.796931, 239.016249, 41.552598)
(859.357835, 238.777095, 41.553698)
(858.918739, 238.53794, 41.554797)
(858.479643, 238.298786, 41.555897)
(858.040547, 238.059632, 41.556996)
(857.601451, 237.820478, 41.558096)
(857.162356, 237.581323, 41.559195)
(856.72326, 237.342169, 41.560294)
(856.284164, 237.103015, 41.561394)
(855.845068, 236.86386, 41.562493)
(855.405972, 236.624706, 41.563593)
(854.966876, 236.385552, 41.564692)
(854.52778, 236.146398, 41.565792)
(854.088684, 235.907243, 41.566891)
(853.649588, 235.668089, 41.567991)
(853.210492, 235.428935, 41.56909)
(852.771396, 235.18978, 41.570189)
(852.3323, 234.950626, 41.571289)
(851.893205, 234.711472, 41.572388)
(851.454109, 234.472317, 41.573488)
(851.015013, 234.233163, 41.574587)
(850.575917, 233.994009, 41.575687)
(850.136821, 233.754855, 41.576786)
(849.697725, 233.5157, 41.577886)
(849.258629, 233.276546, 41.578985)
(848.819533, 233.037392, 41.580085)
(848.380437, 232.798237, 41.581184)
(847.941341, 232.559083, 41.582283)
(847.502245, 232.319929, 41.583383)
(847.063149, 232.080775, 41.584482)
(846.624054, 231.84162, 41.585582)
(846.184958, 231.602466, 41.586681)
(845.745862, 231.363312, 41.587781)
(845.306766, 231.124157, 41.58888)
(844.86767, 230.885003, 41.58998)
(844.428574, 230.645849, 41.591079)
(843.989478, 230.406694, 41.592178)
(843.550382, 230.16754, 41.593278)
(843.111286, 229.928386, 41.594377)
(842.67219, 229.689232, 41.595477)
(842.233094, 229.450077, 41.596576)
(841.793998, 229.210923, 41.597676)
(841.354903, 228.971769, 41.598775)
(840.915807, 228.732614, 41.599875)
(840.476711, 228.49346, 41.600974)
(840.037615, 228.254306, 41.602074)
(839.598519, 228.015151, 41.603173)
(839.159423, 227.775997, 41.604272)
(838.720327, 227.536843, 41.605372)
(838.281231, 227.297689, 41.606471)
(837.842135, 227.058534, 41.607571)
(837.403039, 226.81938, 41.60867)
(836.963943, 226.580226, 41.60977)
(836.524847, 226.341071, 41.610869)
(836.085752, 226.101917, 41.611969)
(835.646656, 225.862763, 41.613068)
(835.20756, 225.623609, 41.614167)
(834.768464, 225.384454, 41.615267)
(834.329368, 225.1453, 41.616366)
(833.890272, 224.906146, 41.617466)
(833.451176, 224.666991, 41.618565)
(833.01208, 224.427837, 41.619665)
(832.572984, 224.188683, 41.620764)
(832.133888, 223.949528, 41.621864)
(831.694792, 223.710374, 41.622963)
(831.255697, 223.47122, 41.624063)
(830.816601, 223.232066, 41.625162)
(830.377505, 222.992911, 41.626261)
(829.938409, 222.753757, 41.627361)
(829.499313, 222.514603, 41.62846)
(829.060217, 222.275448, 41.62956)
(828.621121, 222.036294, 41.630659)
(828.182025, 221.79714, 41.631759)
(827.742929, 221.557986, 41.632858)
(827.303833, 221.318831, 41.633958)
(826.864737, 221.079677, 41.635057)
(826.425641, 220.840523, 41.636156)
(825.986546, 220.601368, 41.637256)
(825.54745, 220.362214, 41.638355)
(825.108354, 220.12306, 41.639455)
(824.669258, 219.883905, 41.640554)
(824.230162, 219.644751, 41.641654)
(823.791066, 219.405597, 41.642753)
(823.35197, 219.166443, 41.643853)
(822.912874, 218.927288, 41.644952)
(822.473778, 218.688134, 41.646052)
(822.034682, 218.44898, 41.647151)
(821.595586, 218.209825, 41.64825)
(821.15649, 217.970671, 41.64935)
(820.717395, 217.731517, 41.650449)
(820.278299, 217.492363, 41.651549)
(819.839203, 217.253208, 41.652648)
(819.400107, 217.014054, 41.653748)
(818.961011, 216.7749, 41.654847)
(818.521915, 216.535745, 41.655947)
(818.082819, 216.296591, 41.657046)
